GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14
1500000US360470970001,360470970001,"Block Group 1, Census Tract 970, Kings County, New York",744,217,723,212,14,21,14,21,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10
1500000US360470970002,360470970002,"Block Group 2, Census Tract 970, Kings County, New York",1045,266,955,247,90,87,69,79,69,79,0,12,21,32,21,32,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470974001,360470974001,"Block Group 1, Census Tract 974, Kings County, New York",1953,461,1595,401,349,125,331,119,331,119,0,12,18,27,9,19,9,19,0,12,0,12,0,12,0,12,9,14
1500000US360470974002,360470974002,"Block Group 2, Census Tract 974, Kings County, New York",1335,226,1105,242,217,156,139,108,90,86,49,72,78,111,78,111,0,12,0,12,0,12,0,12,0,12,13,21
1500000US360470982001,360470982001,"Block Group 1, Census Tract 982, Kings County, New York",2239,292,2198,281,41,38,25,31,25,31,0,12,16,23,16,23,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470982002,360470982002,"Block Group 2, Census Tract 982, Kings County, New York",1746,258,1703,250,43,33,43,33,43,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470984001,360470984001,"Block Group 1, Census Tract 984, Kings County, New York",1919,314,1772,294,92,113,20,30,20,30,0,12,72,108,0,12,72,108,0,12,0,12,0,12,0,12,55,51
1500000US360470986001,360470986001,"Block Group 1, Census Tract 986, Kings County, New York",1692,352,1637,358,55,75,55,75,7,10,48,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470986002,360470986002,"Block Group 2, Census Tract 986, Kings County, New York",1584,351,1547,355,23,24,17,22,17,22,0,12,6,9,6,9,0,12,0,12,0,12,0,12,0,12,14,21
1500000US360470988001,360470988001,"Block Group 1, Census Tract 988, Kings County, New York",1845,411,1714,394,121,94,121,94,107,96,14,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17
1500000US360470988002,360470988002,"Block Group 2, Census Tract 988, Kings County, New York",1332,289,1218,285,114,104,79,97,79,97,0,12,35,41,11,17,24,37,0,12,0,12,0,12,0,12,0,12
1500000US360470990001,360470990001,"Block Group 1, Census Tract 990, Kings County, New York",1456,284,1285,269,76,100,76,100,76,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,95,136
1500000US360470992001,360470992001,"Block Group 1, Census Tract 992, Kings County, New York",1672,195,1562,197,110,114,94,92,94,92,0,12,16,25,0,12,16,25,0,12,0,12,0,12,0,12,0,12
1500000US360470994001,360470994001,"Block Group 1, Census Tract 994, Kings County, New York",2061,220,1957,241,95,96,95,96,95,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US360470996001,360470996001,"Block Group 1, Census Tract 996, Kings County, New York",1656,464,1454,407,176,165,128,146,128,146,0,12,48,78,0,12,48,78,0,12,0,12,0,12,0,12,26,43
1500000US360470996002,360470996002,"Block Group 2, Census Tract 996, Kings County, New York",2073,484,1976,484,88,71,88,71,88,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US360470998001,360470998001,"Block Group 1, Census Tract 998, Kings County, New York",2333,552,2141,514,97,117,97,117,97,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,95,115
1500000US360470998002,360470998002,"Block Group 2, Census Tract 998, Kings County, New York",1751,370,1540,335,198,226,190,227,190,227,0,12,8,14,8,14,0,12,0,12,0,12,0,12,0,12,13,17
1500000US360471004001,360471004001,"Block Group 1, Census Tract 1004, Kings County, New York",2857,316,2670,318,162,94,162,94,162,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,37
1500000US360471006001,360471006001,"Block Group 1, Census Tract 1006, Kings County, New York",1166,281,1131,268,35,33,35,33,35,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471006002,360471006002,"Block Group 2, Census Tract 1006, Kings County, New York",1505,335,1394,321,63,50,48,45,48,45,0,12,15,24,15,24,0,12,0,12,0,12,0,12,0,12,48,52
1500000US360471008001,360471008001,"Block Group 1, Census Tract 1008, Kings County, New York",1325,281,1141,249,64,74,63,74,63,74,0,12,1,2,1,2,0,12,0,12,0,12,0,12,0,12,120,140
1500000US360471008002,360471008002,"Block Group 2, Census Tract 1008, Kings County, New York",768,183,741,183,27,33,21,32,21,32,0,12,6,9,0,12,6,9,0,12,0,12,0,12,0,12,0,12
1500000US360471010001,360471010001,"Block Group 1, Census Tract 1010, Kings County, New York",1031,341,1003,344,28,31,28,31,28,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471010002,360471010002,"Block Group 2, Census Tract 1010, Kings County, New York",1416,409,1278,378,138,119,132,118,132,118,0,12,6,10,6,10,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471012001,360471012001,"Block Group 1, Census Tract 1012, Kings County, New York",1480,253,1421,243,44,69,44,69,44,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17
1500000US360471012002,360471012002,"Block Group 2, Census Tract 1012, Kings County, New York",725,271,703,264,8,12,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21
1500000US360471014001,360471014001,"Block Group 1, Census Tract 1014, Kings County, New York",1491,249,1442,250,49,36,40,32,40,32,0,12,9,15,9,15,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471014002,360471014002,"Block Group 2, Census Tract 1014, Kings County, New York",744,192,628,191,116,97,97,94,97,94,0,12,19,28,0,12,19,28,0,12,0,12,0,12,0,12,0,12
1500000US360471016001,360471016001,"Block Group 1, Census Tract 1016, Kings County, New York",1448,227,1435,225,6,9,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11
1500000US360471018001,360471018001,"Block Group 1, Census Tract 1018, Kings County, New York",1569,227,1548,229,21,26,21,26,21,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471020001,360471020001,"Block Group 1, Census Tract 1020, Kings County, New York",1983,223,1845,231,134,100,120,100,120,100,0,12,14,16,0,12,14,16,0,12,0,12,0,12,0,12,4,7
1500000US360471022001,360471022001,"Block Group 1, Census Tract 1022, Kings County, New York",1906,236,1899,235,1,3,1,3,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10
1500000US360471024001,360471024001,"Block Group 1, Census Tract 1024, Kings County, New York",1792,226,1736,224,48,34,38,33,38,33,0,12,10,13,10,13,0,12,0,12,0,12,0,12,0,12,8,15
1500000US360471026001,360471026001,"Block Group 1, Census Tract 1026, Kings County, New York",2929,411,2857,423,72,65,72,65,72,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471028000,360471028000,"Block Group 0, Census Tract 1028, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471028001,360471028001,"Block Group 1, Census Tract 1028, Kings County, New York",1031,261,940,265,91,91,64,82,64,82,0,12,27,42,14,22,13,20,0,12,0,12,0,12,0,12,0,12
1500000US360471028002,360471028002,"Block Group 2, Census Tract 1028, Kings County, New York",393,126,343,120,50,47,42,45,42,45,0,12,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471034000,360471034000,"Block Group 0, Census Tract 1034, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471034001,360471034001,"Block Group 1, Census Tract 1034, Kings County, New York",3605,370,3323,407,282,205,282,205,282,205,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471058011,360471058011,"Block Group 1, Census Tract 1058.01, Kings County, New York",1533,466,1508,466,25,34,25,34,25,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471058012,360471058012,"Block Group 2, Census Tract 1058.01, Kings County, New York",3322,756,3280,752,42,56,42,56,42,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471058013,360471058013,"Block Group 3, Census Tract 1058.01, Kings County, New York",1866,516,1823,507,43,42,43,42,43,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471058041,360471058041,"Block Group 1, Census Tract 1058.04, Kings County, New York",274,240,255,219,19,32,19,32,19,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471058042,360471058042,"Block Group 2, Census Tract 1058.04, Kings County, New York",746,174,720,169,26,43,26,43,26,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471058043,360471058043,"Block Group 3, Census Tract 1058.04, Kings County, New York",2869,598,2704,567,116,140,116,140,116,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,80
1500000US360471058044,360471058044,"Block Group 4, Census Tract 1058.04, Kings County, New York",2159,481,2049,479,110,71,110,71,110,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471070000,360471070000,"Block Group 0, Census Tract 1070, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471070001,360471070001,"Block Group 1, Census Tract 1070, Kings County, New York",731,267,534,189,197,220,167,215,167,215,0,12,30,47,30,47,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471078001,360471078001,"Block Group 1, Census Tract 1078, Kings County, New York",998,262,992,259,6,16,6,16,0,12,6,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471078002,360471078002,"Block Group 2, Census Tract 1078, Kings County, New York",1128,336,1085,337,43,43,43,43,43,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471078003,360471078003,"Block Group 3, Census Tract 1078, Kings County, New York",711,259,711,259,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471078004,360471078004,"Block Group 4, Census Tract 1078, Kings County, New York",1021,315,943,320,78,75,78,75,78,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471098001,360471098001,"Block Group 1, Census Tract 1098, Kings County, New York",1166,277,1069,257,62,57,37,41,37,41,0,12,25,40,25,40,0,12,0,12,0,12,0,12,0,12,35,42
1500000US360471098002,360471098002,"Block Group 2, Census Tract 1098, Kings County, New York",965,291,782,259,134,103,113,101,113,101,0,12,21,27,21,27,0,12,0,12,0,12,0,12,0,12,49,60
1500000US360471104001,360471104001,"Block Group 1, Census Tract 1104, Kings County, New York",850,323,710,322,129,94,126,93,126,93,0,12,3,6,3,6,0,12,0,12,0,12,0,12,0,12,11,18
1500000US360471104002,360471104002,"Block Group 2, Census Tract 1104, Kings County, New York",1753,433,1539,397,204,186,204,186,204,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16
1500000US360471104003,360471104003,"Block Group 3, Census Tract 1104, Kings County, New York",1367,464,1285,464,82,96,82,96,82,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471104004,360471104004,"Block Group 4, Census Tract 1104, Kings County, New York",870,324,850,318,9,13,9,13,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17
1500000US360471106001,360471106001,"Block Group 1, Census Tract 1106, Kings County, New York",2587,374,2197,339,380,259,380,259,380,259,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17
1500000US360471106002,360471106002,"Block Group 2, Census Tract 1106, Kings County, New York",1926,365,1804,370,122,95,122,95,122,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471110001,360471110001,"Block Group 1, Census Tract 1110, Kings County, New York",2012,304,1900,307,112,77,112,77,112,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471110002,360471110002,"Block Group 2, Census Tract 1110, Kings County, New York",1326,265,1202,258,124,101,124,101,124,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471116001,360471116001,"Block Group 1, Census Tract 1116, Kings County, New York",1939,486,1680,471,259,154,247,144,243,143,4,8,12,21,0,12,12,21,0,12,0,12,0,12,0,12,0,12
1500000US360471116002,360471116002,"Block Group 2, Census Tract 1116, Kings County, New York",1109,384,1013,379,96,122,96,122,96,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471118001,360471118001,"Block Group 1, Census Tract 1118, Kings County, New York",1352,340,1252,317,63,54,50,51,50,51,0,12,13,18,5,11,8,14,0,12,0,12,0,12,0,12,37,58
1500000US360471118002,360471118002,"Block Group 2, Census Tract 1118, Kings County, New York",1402,393,1265,369,137,178,137,178,137,178,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471120001,360471120001,"Block Group 1, Census Tract 1120, Kings County, New York",1279,401,1202,403,77,94,77,94,77,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471120002,360471120002,"Block Group 2, Census Tract 1120, Kings County, New York",2568,528,2434,500,134,117,75,71,75,71,0,12,59,96,59,96,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471122001,360471122001,"Block Group 1, Census Tract 1122, Kings County, New York",1733,395,1653,356,80,126,80,126,80,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471122002,360471122002,"Block Group 2, Census Tract 1122, Kings County, New York",1200,301,1142,298,58,72,58,72,58,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471124001,360471124001,"Block Group 1, Census Tract 1124, Kings County, New York",801,380,716,358,85,89,79,88,79,88,0,12,6,6,6,6,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471124002,360471124002,"Block Group 2, Census Tract 1124, Kings County, New York",824,340,804,334,20,23,8,14,8,14,0,12,12,18,0,12,12,18,0,12,0,12,0,12,0,12,0,12
1500000US360471124003,360471124003,"Block Group 3, Census Tract 1124, Kings County, New York",1921,616,1615,654,306,129,277,100,277,100,0,12,29,46,0,12,29,46,0,12,0,12,0,12,0,12,0,12
1500000US360471126001,360471126001,"Block Group 1, Census Tract 1126, Kings County, New York",1033,312,852,314,181,168,176,169,176,169,0,12,5,12,5,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471126002,360471126002,"Block Group 2, Census Tract 1126, Kings County, New York",1173,428,1088,412,85,104,85,104,85,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471126003,360471126003,"Block Group 3, Census Tract 1126, Kings County, New York",1461,451,1438,449,23,37,23,37,23,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471128001,360471128001,"Block Group 1, Census Tract 1128, Kings County, New York",953,277,930,281,23,34,23,34,23,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471128002,360471128002,"Block Group 2, Census Tract 1128, Kings County, New York",1570,442,1464,446,106,100,94,91,83,88,11,19,12,19,0,12,12,19,0,12,0,12,0,12,0,12,0,12
1500000US360471128003,360471128003,"Block Group 3, Census Tract 1128, Kings County, New York",1267,348,1047,362,220,127,191,118,191,118,0,12,29,45,0,12,29,45,0,12,0,12,0,12,0,12,0,12
1500000US360471130001,360471130001,"Block Group 1, Census Tract 1130, Kings County, New York",713,239,713,239,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471130002,360471130002,"Block Group 2, Census Tract 1130, Kings County, New York",890,303,890,303,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471130003,360471130003,"Block Group 3, Census Tract 1130, Kings County, New York",1925,484,1792,470,133,177,133,177,133,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471130004,360471130004,"Block Group 4, Census Tract 1130, Kings County, New York",842,313,788,315,54,49,54,49,34,39,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471132001,360471132001,"Block Group 1, Census Tract 1132, Kings County, New York",993,271,967,262,26,34,8,13,8,13,0,12,18,31,0,12,18,31,0,12,0,12,0,12,0,12,0,12
1500000US360471132002,360471132002,"Block Group 2, Census Tract 1132, Kings County, New York",1155,212,1092,200,63,74,63,74,63,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471134001,360471134001,"Block Group 1, Census Tract 1134, Kings County, New York",998,303,623,348,364,189,308,178,308,178,0,12,56,33,35,19,21,32,0,12,0,12,0,12,0,12,11,27
1500000US360471134002,360471134002,"Block Group 2, Census Tract 1134, Kings County, New York",1093,177,1089,176,4,7,4,7,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471134003,360471134003,"Block Group 3, Census Tract 1134, Kings County, New York",770,209,733,216,37,39,31,38,31,38,0,12,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471142011,360471142011,"Block Group 1, Census Tract 1142.01, Kings County, New York",1013,290,971,287,42,34,42,34,42,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471142012,360471142012,"Block Group 2, Census Tract 1142.01, Kings County, New York",789,306,658,308,102,104,102,104,101,104,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,46
1500000US360471142021,360471142021,"Block Group 1, Census Tract 1142.02, Kings County, New York",1118,209,986,218,132,94,71,54,71,54,0,12,61,80,61,80,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471142022,360471142022,"Block Group 2, Census Tract 1142.02, Kings County, New York",860,272,790,271,50,49,50,49,50,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,25
1500000US360471144001,360471144001,"Block Group 1, Census Tract 1144, Kings County, New York",477,186,367,177,110,56,95,42,95,42,0,12,15,31,15,31,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471144002,360471144002,"Block Group 2, Census Tract 1144, Kings County, New York",884,300,731,272,153,184,153,184,153,184,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471144003,360471144003,"Block Group 3, Census Tract 1144, Kings County, New York",587,258,535,250,52,76,29,38,29,38,0,12,23,39,23,39,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471144004,360471144004,"Block Group 4, Census Tract 1144, Kings County, New York",842,363,842,363,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471146001,360471146001,"Block Group 1, Census Tract 1146, Kings County, New York",1381,330,1263,299,107,100,66,68,66,68,0,12,41,64,0,12,41,64,0,12,0,12,0,12,0,12,11,17
1500000US360471146002,360471146002,"Block Group 2, Census Tract 1146, Kings County, New York",1265,323,1169,331,96,108,96,108,96,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471150001,360471150001,"Block Group 1, Census Tract 1150, Kings County, New York",935,276,897,259,38,43,38,43,38,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471150002,360471150002,"Block Group 2, Census Tract 1150, Kings County, New York",1170,338,1106,349,64,52,23,26,23,26,0,12,41,45,17,28,24,36,0,12,0,12,0,12,0,12,0,12
1500000US360471150003,360471150003,"Block Group 3, Census Tract 1150, Kings County, New York",381,176,273,140,103,139,103,139,103,139,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11
1500000US360471152001,360471152001,"Block Group 1, Census Tract 1152, Kings County, New York",827,225,797,236,30,48,30,48,30,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471152002,360471152002,"Block Group 2, Census Tract 1152, Kings County, New York",1126,378,1091,385,35,41,35,41,35,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471152003,360471152003,"Block Group 3, Census Tract 1152, Kings County, New York",1037,283,912,259,125,142,125,142,125,142,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471156001,360471156001,"Block Group 1, Census Tract 1156, Kings County, New York",754,267,754,267,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471156002,360471156002,"Block Group 2, Census Tract 1156, Kings County, New York",1316,342,1238,332,78,125,78,125,78,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471156003,360471156003,"Block Group 3, Census Tract 1156, Kings County, New York",1040,252,969,252,71,57,71,57,71,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471156004,360471156004,"Block Group 4, Census Tract 1156, Kings County, New York",1074,317,1045,303,29,36,29,36,29,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471158001,360471158001,"Block Group 1, Census Tract 1158, Kings County, New York",652,250,544,227,95,122,95,122,91,121,4,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20
1500000US360471158002,360471158002,"Block Group 2, Census Tract 1158, Kings County, New York",1134,288,1129,288,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9
